1909.184211,2520.315789,1112.263158,2026.5,1762.842105,3599.342105,3408.5,1373.605263,1693.052632,1,1,0
1880.2,2471.771429,1072.6,1975.285714,1872.657143,3388.314286,3617.142857,1200.657143,1584.6,2,1,0
1876.454545,2465.393939,981.6666667,1956.666667,1871.818182,2865.424242,3723.454545,1168.515152,1496.818182,3,1,0
1804.941176,2511.588235,932.9117647,1939.470588,1854.382353,2770.676471,3822.088235,1160.205882,1383.205882,4,1,0
1636.392857,2486.678571,932.5714286,1843.964286,1874.428571,2765.642857,3835.75,1159.857143,1190.142857,5,1,0
1236.882353,2490.411765,952.4705882,1820.029412,1892.294118,2790.088235,3857.911765,1182.705882,1209.235294,6,1,0
1212.454545,2461.242424,938.5151515,1784.787879,1865.515152,2763.545455,3833.969697,1167.181818,1190.727273,7,1,0
1203.333333,2193.484848,935.7575758,1776.787879,1863.151515,2751.878788,3719.939394,1163.151515,1182.30303,8,1,0
1838.617647,2432.529412,1065.617647,1947.558824,1693.823529,3458.588235,3274.558824,1326.941176,1637.088235,1,2,0
1853.195652,2428.282609,1059.130435,1937.369565,1814.543478,3357.543478,3550.804348,1185.152174,1617.608696,2,2,0
1900.131579,2478.342105,979.7894737,1934.921053,1824.447368,2887.947368,3606.157895,1163.105263,1490.894737,3,2,0
1775.368421,2563.263158,931.7105263,1934.921053,1859.868421,2763.894737,3794.263158,1158.473684,1427.184211,4,2,0
1645.15625,2563.21875,934.5625,1852.0625,1920.15625,2756.0625,3813.46875,1160.75,1189.59375,5,2,0
1292.428571,2616.142857,1008.857143,1909.428571,2029,2885.428571,3934.571429,1250.571429,1276.285714,6,2,0
1188.885714,2444.057143,924.1428571,1761.657143,1843.628571,2727.971429,3740.114286,1149.085714,1169.457143,7,2,0
1187.96875,2171.46875,925.9375,1762.4375,1835.25,2727.28125,3690.75,1151.71875,1168.75,8,2,0
1903.767442,2349.255814,1152.837209,2079,1667.116279,3465.790698,3288.023256,1396.186047,1652.069767,1,3,0
1932.69697,2569,1146.333333,2095.969697,1838.606061,3249.30303,3424.212121,1162.909091,1722.515152,2,3,0
1936.756098,2583.682927,1041.243902,2102.585366,1935.902439,2857.268293,3681.04878,1157.707317,1637.609756,3,3,0
1751.92,2605.84,934.72,2041.96,1948.24,2766.32,3818.32,1160.6,1415.76,4,3,0
1609.930233,2618.930233,929.8139535,1942,1953.372093,2753.581395,3862.302326,1156.651163,1184.55814,5,3,0
1204.75,2622.9375,931.78125,1847.65625,1965.84375,2751.125,3879.90625,1158.46875,1186.125,6,3,0
1201.903226,2612.741935,935.8709677,1786.774194,1985.419355,2755.354839,3819.064516,1163.580645,1188.645161,7,3,0
1193.315789,2190.447368,928.5263158,1778.210526,1981.157895,2746.394737,3685.157895,1157.289474,1181.394737,8,3,0
1665.236842,2442.394737,1185.342105,2094.315789,1656.315789,3324.684211,3257.315789,1454.5,1824.973684,1,4,0
1695.25,2509.1875,1162.53125,2107.90625,1836.3125,3173.84375,3494.90625,1167.59375,1836,2,4,0
1718.242424,2749.545455,1120.393939,2133.878788,1965.30303,2860.121212,3649.727273,1179.30303,1729.393939,3,4,0
1759.222222,2836.481481,990.4074074,2192.925926,2157.518519,2834.814815,3738.740741,1221.185185,1511.888889,4,4,0
1489.971429,2777.742857,934.8571429,2113.4,2099.6,2740.714286,3666.828571,1158.6,1191.714286,5,4,0
1204.617647,2718.676471,936.0294118,1938.470588,2110.852941,2740.235294,3667.205882,1160.558824,1189.970588,6,4,0
1214.916667,2628.666667,958.1666667,1814.666667,2154.333333,2783.916667,3707.5,1186.25,1213.75,7,4,0
1264.918919,2298.864865,1010.108108,1883.486486,2226.459459,2870.513514,3649.72973,1246.162162,1273.918919,8,4,0
1678.341463,2353.487805,1290.414634,2237.853659,1735.609756,3178.707317,3208.439024,1374.317073,1902.536585,1,5,0
1628.973684,2531.394737,1293.868421,2241.105263,1815.026316,3120.763158,3431.394737,1168.815789,1929.289474,2,5,0
1573.586957,2727.217391,1128.891304,2261.282609,1978.086957,2862.043478,3572.543478,1167.23913,1748.73913,3,5,0
1505.068966,2800.172414,931.9655172,2254.034483,2083.241379,2725.724138,3627.241379,1153.62069,1455.275862,4,5,0
1441.727273,2833.666667,926.8484848,2190.151515,2186.454545,2729.636364,3668.606061,1151.121212,1182.909091,5,5,0
1181.785714,2766.571429,925.8214286,1948.857143,2262.928571,2716.571429,3540.428571,1147.285714,1175.714286,6,5,0
1208.862069,2570.310345,958.0344828,1812.586207,2305,2776.724138,3554.965517,1185.517241,1210.448276,7,5,0
1226.4375,2243.6875,978.125,1842.4375,2221.5625,2815.1875,3568.875,1210.125,1231.875,8,5,0
1708.866667,2550.5,1587.1,2408.933333,1771.666667,3395.333333,3401.633333,1539,1865.766667,1,6,0
1764.333333,2736.666667,1526,2575.333333,1984,3271,3591,1305,1902,2,6,0
1620.193548,2614.096774,1110.83871,2431.903226,2069.225806,2844,3484.709677,1149.741935,1695.709677,3,6,0
1528.407407,2624,929.8148148,2426.185185,2108.259259,2718.740741,3568.444444,1146.888889,1443.62963,4,6,0
1403.384615,2657.923077,946.0384615,2297.961538,2186.884615,2750.923077,3609.423077,1168.230769,1191.923077,5,6,0
1182.724138,2637.206897,927.7931034,1998.793103,2230.068966,2722.689655,3582.758621,1148.034483,1170.344828,6,6,0
1181.416667,2497.375,938.0416667,1793.625,2286.75,2738.708333,3469.5,1161.541667,1182.833333,7,6,0
1161.964286,2194.785714,919.8571429,1766.035714,2163.535714,2709.714286,3359.75,1141.892857,1159.75,8,6,0
1501.804878,2446.804878,1550.073171,2325.268293,1756.195122,3109,3221.170732,1460.658537,1749.829268,1,7,0
1485.757576,2474.30303,1316.606061,2355.181818,1857.636364,3038.363636,3391.393939,1164.909091,1675.878788,2,7,0
1470.194444,2591.166667,1163.194444,2391.611111,1979.75,2883.305556,3458.611111,1158.472222,1550.916667,3,7,0
1490.233333,2661.833333,960.7666667,2416.433333,2210.4,2769.133333,3511.1,1180.2,1441.266667,4,7,0
1368.757576,2605.545455,947.4545455,2349.69697,2395,2749.454545,3493.151515,1168.545455,1194.818182,5,7,0
1195,2509.5,955.9,2040.2,2449.3,2762.2,3496.7,1176.9,1196.7,6,7,0
1163.625,2432.6875,927.4375,1786.65625,2427.75,2720.0625,3446.96875,1148.65625,1170,7,7,0
1161.837838,2181.972973,923.8918919,1780.810811,2299.243243,2716.324324,3277.918919,1146.27027,1165.783784,8,7,0
1512.846154,2401.615385,1494.846154,2407.846154,1709.076923,3074.230769,3364.230769,1646.846154,1799.923077,1,8,0
1459.459459,2556.675676,1401.202703,2530.581081,1859.202703,2950.702703,3424.364865,1185.27027,1737.554054,2,8,0
1444.810811,2627.459459,1125,2551.945946,2044.108108,2844.594595,3447.108108,1152.567568,1597.945946,3,8,0
1346.552632,2624.105263,928.9473684,2512.026316,2185.5,2750.710526,3440.684211,1144.973684,1507.842105,4,8,0
1306.266667,2636.2,932.1333333,2356.9,2201.3,2722.466667,3450.3,1150.533333,1175.8,5,8,0
1168.296296,2558.777778,932.5185185,2006.666667,2213.481481,2723.111111,3410.851852,1151.518519,1170.333333,6,8,0
1159.451613,2329.870968,925.1935484,1785.419355,2209.83871,2715.419355,3335.935484,1146.129032,1166.322581,7,8,0
1226.875,2269.208333,994.75,1883.166667,2314.166667,2839.5,3410.666667,1227.25,1250.375,8,8,0
1859.513514,2575.540541,1248.081081,2241.918919,1916.216216,3645.162162,3762.324324,1505.054054,1716.621622,1,1,1
