0.186 s: rec : 1704.000 , 3191.000 , 1370.000 , 2394.000 , 2429.000 , 3341.000 , 4079.000 , 1680.000 , 1667.000 , 
0.216 s: rec : 1702.000 , 3187.000 , 1368.000 , 2391.000 , 2423.000 , 3338.000 , 4079.000 , 1678.000 , 1666.000 , 
0.247 s: rec : 1703.000 , 3188.000 , 1369.000 , 2391.000 , 2421.000 , 3339.000 , 4079.000 , 1679.000 , 1667.000 , 
0.279 s: rec : 1702.000 , 3185.000 , 1368.000 , 2387.000 , 2411.000 , 3337.000 , 4076.000 , 1677.000 , 1666.000 , 
0.31 s: rec : 1701.000 , 3182.000 , 1366.000 , 2385.000 , 2400.000 , 3335.000 , 4074.000 , 1677.000 , 1667.000 , 
0.341 s: rec : 1701.000 , 3182.000 , 1365.000 , 2385.000 , 2399.000 , 3334.000 , 4074.000 , 1677.000 , 1667.000 , 
0.373 s: rec : 1702.000 , 3184.000 , 1366.000 , 2386.000 , 2399.000 , 3337.000 , 4074.000 , 1678.000 , 1668.000 , 
0.404 s: rec : 1699.000 , 3182.000 , 1364.000 , 2383.000 , 2395.000 , 3335.000 , 4074.000 , 1677.000 , 1668.000 , 
0.481 s: rec : 1700.000 , 3183.000 , 1365.000 , 2389.000 , 2407.000 , 3336.000 , 4075.000 , 1679.000 , 1668.000 , 
0.512 s: rec : 1698.000 , 3181.000 , 1364.000 , 2389.000 , 2407.000 , 3334.000 , 4075.000 , 1678.000 , 1667.000 , 
0.544 s: rec : 1697.000 , 3179.000 , 1363.000 , 2388.000 , 2410.000 , 3333.000 , 4075.000 , 1677.000 , 1667.000 , 
0.576 s: rec : 1699.000 , 3182.000 , 1364.000 , 2389.000 , 2416.000 , 3334.000 , 4075.000 , 1678.000 , 1668.000 , 
0.606 s: rec : 1698.000 , 3183.000 , 1364.000 , 2386.000 , 2415.000 , 3335.000 , 4075.000 , 1677.000 , 1668.000 , 
0.638 s: rec : 1697.000 , 3181.000 , 1362.000 , 2381.000 , 2407.000 , 3333.000 , 4074.000 , 1676.000 , 1666.000 , 
0.668 s: rec : 1699.000 , 3183.000 , 1363.000 , 2383.000 , 2406.000 , 3335.000 , 4074.000 , 1677.000 , 1666.000 , 
0.778 s: rec : 1700.000 , 3182.000 , 1365.000 , 2381.000 , 2396.000 , 3334.000 , 4076.000 , 1677.000 , 1665.000 , 
0.808 s: rec : 1703.000 , 3188.000 , 1368.000 , 2385.000 , 2401.000 , 3339.000 , 4080.000 , 1680.000 , 1667.000 , 
0.84 s: rec : 1702.000 , 3188.000 , 1368.000 , 2383.000 , 2400.000 , 3340.000 , 4080.000 , 1679.000 , 1666.000 , 
0.87 s: rec : 1703.000 , 3188.000 , 1368.000 , 2384.000 , 2402.000 , 3341.000 , 4080.000 , 1680.000 , 1668.000 , 
0.901 s: rec : 1706.000 , 3193.000 , 1371.000 , 2389.000 , 2410.000 , 3344.000 , 4080.000 , 1681.000 , 1669.000 , 
0.932 s: rec : 1706.000 , 3193.000 , 1371.000 , 2390.000 , 2412.000 , 3345.000 , 4082.000 , 1682.000 , 1669.000 , 
1.041 s: rec : 1707.000 , 3193.000 , 1372.000 , 2393.000 , 2425.000 , 3344.000 , 4079.000 , 1684.000 , 1670.000 , 
1.073 s: rec : 1705.000 , 3191.000 , 1370.000 , 2392.000 , 2422.000 , 3342.000 , 4079.000 , 1684.000 , 1670.000 , 
1.104 s: rec : 1705.000 , 3192.000 , 1370.000 , 2392.000 , 2422.000 , 3343.000 , 4078.000 , 1683.000 , 1670.000 , 
1.136 s: rec : 1707.000 , 3197.000 , 1372.000 , 2394.000 , 2424.000 , 3346.000 , 4083.000 , 1686.000 , 1673.000 , 
1.166 s: rec : 1704.000 , 3195.000 , 1371.000 , 2391.000 , 2415.000 , 3344.000 , 4083.000 , 1684.000 , 1672.000 , 
1.197 s: rec : 1703.000 , 3194.000 , 1370.000 , 2388.000 , 2410.000 , 3344.000 , 4083.000 , 1684.000 , 1672.000 , 
1.306 s: rec : 1701.000 , 3194.000 , 1370.000 , 2387.000 , 2400.000 , 3354.000 , 4078.000 , 1683.000 , 1671.000 , 
1.338 s: rec : 1703.000 , 3195.000 , 1370.000 , 2388.000 , 2402.000 , 3355.000 , 4078.000 , 1684.000 , 1671.000 , 
1.37 s: rec : 1703.000 , 3195.000 , 1370.000 , 2388.000 , 2403.000 , 3354.000 , 4078.000 , 1684.000 , 1671.000 , 
1.401 s: rec : 1700.000 , 3189.000 , 1366.000 , 2385.000 , 2396.000 , 3351.000 , 4078.000 , 1681.000 , 1668.000 , 
1.432 s: rec : 1699.000 , 3186.000 , 1365.000 , 2385.000 , 2398.000 , 3349.000 , 4073.000 , 1681.000 , 1667.000 , 
1.463 s: rec : 1701.000 , 3187.000 , 1366.000 , 2386.000 , 2407.000 , 3339.000 , 4075.000 , 1680.000 , 1666.000 , 
1.495 s: rec : 1701.000 , 3185.000 , 1366.000 , 2385.000 , 2405.000 , 3337.000 , 4075.000 , 1679.000 , 1665.000 , 
1.526 s: rec : 1701.000 , 3182.000 , 1365.000 , 2384.000 , 2405.000 , 3335.000 , 4075.000 , 1677.000 , 1664.000 , 
1.604 s: rec : 1703.000 , 3187.000 , 1368.000 , 2385.000 , 2410.000 , 3338.000 , 4077.000 , 1679.000 , 1665.000 , 
1.636 s: rec : 1703.000 , 3185.000 , 1367.000 , 2384.000 , 2405.000 , 3337.000 , 4076.000 , 1679.000 , 1667.000 , 
1.667 s: rec : 1703.000 , 3188.000 , 1368.000 , 2386.000 , 2407.000 , 3340.000 , 4076.000 , 1681.000 , 1668.000 , 
1.698 s: rec : 1703.000 , 3191.000 , 1369.000 , 2387.000 , 2407.000 , 3342.000 , 4076.000 , 1683.000 , 1670.000 , 
1.729 s: rec : 1702.000 , 3189.000 , 1367.000 , 2385.000 , 2401.000 , 3340.000 , 4076.000 , 1681.000 , 1670.000 , 
1.76 s: rec : 1702.000 , 3191.000 , 1368.000 , 2387.000 , 2401.000 , 3343.000 , 4079.000 , 1682.000 , 1672.000 , 
1.791 s: rec : 1702.000 , 3195.000 , 1368.000 , 2388.000 , 2404.000 , 3344.000 , 4082.000 , 1683.000 , 1672.000 , 
1.899 s: rec : 1704.000 , 3197.000 , 1370.000 , 2390.000 , 2408.000 , 3348.000 , 4082.000 , 1683.000 , 1673.000 , 
1.93 s: rec : 1705.000 , 3199.000 , 1371.000 , 2390.000 , 2411.000 , 3349.000 , 4085.000 , 1684.000 , 1673.000 , 
1.961 s: rec : 1705.000 , 3199.000 , 1371.000 , 2380.000 , 2411.000 , 3348.000 , 4083.000 , 1683.000 , 1672.000 , 
1.992 s: rec : 1707.000 , 3200.000 , 1373.000 , 2370.000 , 2417.000 , 3351.000 , 4083.000 , 1685.000 , 1673.000 , 
2.024 s: rec : 1707.000 , 3188.000 , 1373.000 , 2358.000 , 2420.000 , 3351.000 , 4083.000 , 1684.000 , 1672.000 , 
2.056 s: rec : 1704.000 , 3165.000 , 1372.000 , 2342.000 , 2416.000 , 3349.000 , 4077.000 , 1683.000 , 1671.000 , 
2.197 s: rec : 1701.000 , 3071.000 , 1369.000 , 2322.000 , 2414.000 , 3347.000 , 4015.000 , 1683.000 , 1670.000 , 
2.227 s: rec : 1702.000 , 3063.000 , 1370.000 , 2323.000 , 2418.000 , 3348.000 , 4013.000 , 1684.000 , 1671.000 , 
2.259 s: rec : 1701.000 , 3050.000 , 1369.000 , 2322.000 , 2417.000 , 3348.000 , 4012.000 , 1683.000 , 1670.000 , 
2.289 s: rec : 1699.000 , 3031.000 , 1367.000 , 2318.000 , 2412.000 , 3346.000 , 4007.000 , 1681.000 , 1669.000 , 
2.321 s: rec : 1699.000 , 3011.000 , 1367.000 , 2319.000 , 2414.000 , 3346.000 , 4004.000 , 1680.000 , 1668.000 , 
2.352 s: rec : 1699.000 , 2995.000 , 1369.000 , 2319.000 , 2416.000 , 3346.000 , 4004.000 , 1680.000 , 1668.000 , 
2.461 s: rec : 1697.000 , 2982.000 , 1367.000 , 2316.000 , 2411.000 , 3341.000 , 4000.000 , 1676.000 , 1664.000 , 
2.492 s: rec : 1695.000 , 2980.000 , 1365.000 , 2314.000 , 2406.000 , 3339.000 , 3998.000 , 1675.000 , 1663.000 , 
2.523 s: rec : 1694.000 , 2973.000 , 1361.000 , 2312.000 , 2401.000 , 3335.000 , 3991.000 , 1672.000 , 1660.000 , 
