01580	02558	01462	02402	01785	03160	03492	01563	01807	
01575	02552	01458	02394	01780	03154	03486	01558	01802	
01575	02552	01458	02394	01780	03154	03484	01557	01800	
01576	02554	01457	02394	01781	03155	03486	01556	01799	
01572	02551	01455	02388	01777	03152	03483	01555	01793	
01571	02549	01455	02386	01777	03152	03481	01555	01792	
01576	02554	01457	02391	01781	03156	03483	01558	01794	
01573	02551	01456	02389	01778	03153	03482	01559	01794	
01569	02547	01455	02386	01776	03150	03479	01558	01794	
01573	02551	01457	02392	01779	03153	03484	01560	01800	
01574	02552	01459	02394	01780	03154	03486	01562	01802	
01569	02547	01456	02389	01777	03151	03483	01559	01798	
01570	02551	01457	02390	01778	03153	03485	01560	01799	
01574	02556	01459	02394	01782	03157	03487	01560	01799	
01569	02553	01457	02388	01779	03155	03484	01559	01794	
01567	02550	01456	02386	01778	03154	03480	01556	01792	
01573	02558	01460	02394	01783	03160	03487	01561	01798	
01573	02558	01461	02395	01783	03160	03489	01562	01800	
01571	02555	01460	02394	01781	03157	03489	01561	01801	
01576	02559	01464	02401	01786	03161	03492	01564	01807	
01580	02563	01466	02407	01789	03162	03496	01566	01812	
01576	02557	01464	02402	01785	03158	03490	01564	01809	
01577	02558	01465	02403	01786	03158	03487	01562	01808	
01580	02561	01467	02407	01790	03160	03490	01565	01809	
01578	02558	01465	02401	01787	03157	03489	01564	01806	
01576	02556	01465	02398	01785	03156	03487	01564	01804	
01580	02560	01467	02403	01789	03160	03491	01565	01806	
01578	02560	01468	02402	01787	03159	03491	01567	01807	
01576	02557	01466	02398	01784	03158	03490	01565	01806	
01579	02561	01468	02404	01787	03161	03493	01567	01810	
01580	02562	01469	02406	01787	03161	03494	01567	01812	
01577	02560	01467	02403	01784	03159	03493	01565	01810	
01579	02561	01466	02405	01775	03182	03494	01563	01809	
01580	02563	01465	02406	01775	03182	03492	01561	01808	
01575	02558	01462	02400	01770	03178	03488	01558	01803	
01574	02556	01459	02400	01770	03177	03488	01557	01803	
01575	02557	01459	02403	01771	03178	03489	01555	01804	
01572	02555	01458	02401	01780	03153	03487	01552	01802	
01569	02551	01457	02400	01780	03151	03485	01552	01801	
01572	02555	01459	02405	01783	03154	03489	01552	01804	
01570	02555	01459	02405	01782	03153	03487	01551	01803	
01566	02551	01458	02399	01779	03150	03484	01550	01801	
01568	02553	01459	02402	01782	03153	03486	01551	01803	
01570	02555	01459	02405	01783	03155	03489	01550	01803	
01569	02552	01457	02401	01781	03153	03486	01548	01800	
01571	02553	01458	02402	01783	03154	03486	01551	01802	
01575	02557	01459	02407	01786	03157	03490	01553	01805	
01573	02555	01458	02403	01783	03155	03488	01553	01803	
01572	02552	01458	02401	01782	03154	03485	01554	01804	
01576	02558	01462	02407	01787	03160	03491	01558	01809	
01576	02559	01463	02407	01786	03161	03494	01559	01809	
01573	02556	01463	02404	01785	03159	03491	01559	01808	
01577	02561	01467	02411	01790	03163	03496	01563	01812	
01579	02566	01469	02415	01792	03166	03503	01565	01813	
01574	02561	01467	02410	01789	03163	03497	01562	01810	
01574	02562	01468	02412	01791	03164	03496	01561	01810	
01576	02567	01470	02417	01795	03169	03502	01562	01812	
01572	02563	01467	02414	01792	03166	03498	01558	01811	
01571	02561	01467	02413	01793	03165	03495	01557	01812	
01575	02566	01469	02419	01797	03169	03501	01560	01816	
01583	02577	01478	02429	01804	03181	03512	01568	01824	
01808	02836	01700	02718	02084	03364	03643	01826	02044	
02169	03144	02075	03055	02528	03552	03779	02243	02384	
02566	03452	02498	03391	02991	03738	03890	02710	02768	
02966	03755	02944	03724	03451	03921	03996	03194	03170	
03378	04051	03403	04050	03904	04095	04095	03689	03584	
03583	04095	03666	04095	04086	04095	04095	03937	03800	
03646	04095	03782	04095	04095	04095	04095	04030	03900	
03677	04095	03850	04095	04095	04095	04095	04071	03961	
03715	04095	03905	04095	04095	04095	04095	04092	04012	
03728	04095	03939	04095	04095	04095	04095	04095	04045	
03727	04095	03961	04095	04095	04095	04095	04095	04065	
03749	04095	03987	04095	04095	04095	04095	04095	04083	
03764	04095	04010	04095	04095	04095	04095	04095	04094	
03755	04095	04019	04095	04095	04095	04095	04095	04094	
03763	04095	04033	04095	04095	04095	04095	04095	04095	
03783	04095	04052	04095	04095	04095	04095	04095	04095	
03775	04095	04059	04095	04095	04095	04095	04095	04095	
03773	04095	04064	04095	04095	04095	04095	04095	04095	
03793	04095	04077	04095	04095	04095	04095	04095	04095	
03793	04095	04084	04095	04095	04095	04095	04095	04095	
03781	04095	04083	04095	04095	04095	04095	04095	04095	
03798	04095	04088	04095	04095	04095	04095	04095	04095	
03807	04095	04092	04095	04095	04095	04095	04095	04095	
03797	04095	04092	04095	04095	04095	04095	04095	04095	
03807	04095	04093	04095	04095	04095	04095	04095	04095	
03825	04095	04095	04095	04095	04095	04095	04095	04095	
03817	04095	04095	04095	04095	04095	04095	04095	04095	
03816	04095	04095	04095	04095	04095	04095	04095	04095	
03834	04095	04095	04095	04095	04095	04095	04095	04095	
03831	04095	04095	04095	04095	04095	04095	04095	04095	
03821	04095	04095	04095	04095	04095	04095	04095	04095	
03836	04095	04095	04095	04095	04095	04095	04095	04095	
03841	04095	04095	04095	04095	04095	04095	04095	04095	
03826	04095	04095	04095	04095	04095	04095	04095	04095	
03832	04095	04095	04095	04095	04095	04095	04095	04095	
03844	04095	04095	04095	04095	04095	04095	04095	04095	
03831	04095	04095	04095	04095	04095	04095	04095	04095	
03826	04095	04095	04095	04095	04095	04095	04095	04095	
03840	04095	04095	04095	04095	04095	04095	04095	04095	
03831	04095	04095	04095	04095	04095	04095	04095	04095	
03818	04095	04095	04095	04095	04095	04095	04095	04095	
03830	04095	04095	04095	04095	04095	04095	04095	04095	
03832	04095	04095	04095	04095	04095	04095	04095	04095	
03818	04095	04095	04095	04095	04095	04095	04095	04095	
03827	04095	04095	04095	04095	04095	04095	04095	04095	
03839	04095	04095	04095	04095	04095	04095	04095	04095	
03825	04095	04095	04095	04095	04095	04095	04095	04095	
03824	04095	04095	04095	04095	04095	04095	04095	04095	
03841	04095	04095	04095	04095	04095	04095	04095	04095	
03833	04095	04095	04095	04095	04095	04095	04095	04095	
03824	04095	04095	04095	04095	04095	04095	04095	04095	
03841	04095	04095	04095	04095	04095	04095	04095	04095	
03843	04095	04095	04095	04095	04095	04095	04095	04095	
03828	04095	04095	04095	04095	04095	04095	04095	04095	
03838	04095	04095	04095	04095	04095	04095	04095	04095	
03851	04095	04095	04095	04095	04095	04095	04095	04095	
03839	04095	04095	04095	04095	04095	04095	04095	04095	
03843	04095	04095	04095	04095	04095	04095	04095	04095	
03861	04095	04095	04095	04095	04095	04095	04095	04095	
03855	04095	04095	04095	04095	04095	04095	04095	04095	
03848	04095	04095	04095	04095	04095	04095	04095	04095	
03865	04095	04095	04095	04095	04095	04095	04095	04095	
03865	04095	04095	04095	04095	04095	04095	04095	04095	
03851	04095	04095	04095	04095	04095	04095	04095	04095	
03862	04095	04095	04095	04095	04095	04095	04095	04095	
03870	04095	04095	04095	04095	04095	04095	04095	04095	
03853	04095	04095	04095	04095	04095	04095	04095	04095	
03855	04095	04095	04095	04095	04095	04095	04095	04095	
03869	04095	04095	04095	04095	04095	04095	04095	04095	
03857	04095	04095	04095	04095	04095	04095	04095	04095	
03850	04095	04095	04095	04095	04095	04095	04095	04095	
03864	04095	04095	04095	04095	04095	04095	04095	04095	
03859	04095	04095	04095	04095	04095	04095	04095	04095	
03811	04095	04091	04095	04094	04095	04095	04095	04092	
03430	03843	03675	03840	03720	03930	04039	03585	03748	
02999	03557	03190	03559	03313	03736	03936	03032	03348	
02545	03261	02685	03268	02907	03533	03826	02467	02925	
02101	02962	02176	02976	02489	03329	03740	01899	02492	
01691	02663	01666	02679	02070	03124	03652	01330	02058	
01621	02612	01563	02627	02020	03079	03615	01269	01959	
01599	02595	01525	02600	02004	03063	03601	01250	01913	
01591	02590	01506	02587	02000	03058	03594	01242	01892	
01581	02583	01490	02575	01994	03050	03585	01236	01875	
01573	02575	01479	02570	01987	03043	03577	01230	01861	
01573	02575	01474	02584	01988	03045	03577	01227	01855	
01570	02573	01467	02597	01986	03046	03575	01227	01849	
01565	02567	01461	02604	01981	03045	03570	01225	01842	
01567	02568	01460	02617	01982	03050	03570	01226	01840	
01571	02570	01459	02629	01985	03055	03575	01230	01841	
01568	02568	01457	02626	01983	03052	03575	01230	01838	
01569	02568	01458	02622	01985	03052	03577	01230	01838	
01573	02573	01459	02618	01989	03052	03582	01229	01839	
01571	02573	01459	02604	01989	03048	03586	01229	01836	
01569	02571	01457	02589	01987	03044	03585	01227	01833	
01571	02573	01457	02587	01990	03045	03586	01227	01833	
01570	02573	01456	02588	01989	03045	03587	01226	01831	
01567	02568	01453	02591	01986	03043	03584	01226	01829	
01569	02568	01453	02603	01987	03046	03585	01226	01830	
01571	02571	01454	02617	01989	03049	03587	01226	01831	
01568	02568	01452	02619	01985	03048	03585	01227	01829	
01569	02568	01451	02620	01986	03049	03583	01226	01828	
01573	02574	01454	02624	01990	03051	03587	01227	01829	
01572	02573	01452	02614	01988	03047	03587	01226	01827	
01570	02570	01451	02601	01987	03044	03582	01223	01824	
01575	02575	01454	02598	01994	03046	03587	01223	01826	
01573	02574	01453	02587	01992	03043	03586	01221	01825	
01567	02568	01449	02573	01988	03038	03581	01218	01821	
01568	02569	01449	02573	01989	03038	03578	01217	01820	
01567	02569	01448	02577	01988	03038	03580	01217	01819	
01560	02562	01443	02574	01979	03032	03574	01214	01813	
01560	02563	01444	02583	01979	03034	03574	01216	01814	
01562	02566	01445	02595	01981	03037	03576	01217	01816	
01560	02564	01445	02597	01978	03036	03574	01218	01816	
01559	02563	01444	02597	01977	03035	03571	01218	01816	
01564	02567	01446	02602	01983	03038	03573	01218	01819	
01564	02566	01446	02598	01982	03036	03573	01218	01819	
01562	02563	01445	02586	01980	03033	03570	01217	01817	
01564	02565	01446	02581	01983	03035	03574	01217	01818	
01566	02568	01447	02578	01985	03036	03578	01218	01819	
01562	02564	01446	02569	01981	03032	03574	01217	01816	
01563	02564	01446	02570	01982	03034	03575	01218	01816	
01569	02570	01449	02582	01979	03039	03581	01222	01848	
01568	02569	01450	02587	01977	03038	03580	01223	01848	
01568	02568	01450	02593	01977	03038	03579	01224	01849	
01574	02573	01454	02604	01982	03043	03580	01227	01854	
01575	02572	01454	02608	01982	03043	03581	01227	01853	
01571	02568	01452	02603	01986	03038	03577	01225	01823	
01582	02584	01464	02617	02004	03057	03594	01238	01837	
01746	02793	01622	02838	02208	03268	03689	01421	02010	
02078	03097	01973	03133	02588	03478	03783	01844	02330	
02469	03402	02398	03431	03012	03689	03900	02346	02709	
02889	03709	02863	03733	03426	03902	04019	02887	03119	
03297	03998	03330	04017	03833	04095	04095	03433	03529	
03558	04095	03664	04095	04053	04095	04095	03821	03792	
03667	04095	03819	04095	04095	04095	04095	03970	03921	
03715	04095	03911	04095	04095	04095	04095	04043	03997	
03731	04095	03968	04095	04095	04095	04095	04076	04042	
03761	04095	04018	04095	04095	04095	04095	04092	04072	
03782	04095	04053	04095	04095	04095	04095	04095	04091	
03774	04095	04071	04095	04095	04095	04095	04095	04094	
03780	04095	04084	04095	04095	04095	04095	04095	04095	
03797	04095	04093	04095	04095	04095	04095	04095	04095	
03787	04095	04093	04095	04095	04095	04095	04095	04095	
03783	04095	04093	04095	04095	04095	04095	04095	04095	
